,Unnamed: 0,images,condition,imgB,imgA,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,numLoop.thisRepN,numLoop.thisTrialN,numLoop.thisN,numLoop.thisIndex,response.keys,response.rt,rating,rt,key_resp_2.keys,key_resp_2.rt,numResp.keys,numResp.corr,numResp.Alocation,numResp.rt,date,frameRate,expName,session,participant,Unnamed: 27,img_x,density_x,hull_x,density_y,hull_y,img_y,density,hull,img
5019,2274,images/i10.bmp,scrambled,,,0.0,19.0,19.0,39.0,,,,,,,4.0,1.436,,,,,,,2016_May_03_1106,59.9186285714,Gestalt_exp1,1,15928,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5020,2492,images/i10.bmp,scrambled,,,0.0,76.0,76.0,39.0,,,,,,,4.0,1.535,,,,,,,2016_Apr_15_1406,60.0222097563,Gestalt_exp1,1,16522,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5021,2608,images/i10.bmp,scrambled,,,0.0,31.0,31.0,39.0,,,,,,,6.0,1.751,,,,,,,2016_Apr_15_1507,59.7114299096,Gestalt_exp1,1,16891,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5022,2784,images/i10.bmp,scrambled,,,0.0,46.0,46.0,39.0,,,,,,,5.0,1.286,,,,,,,2016_May_02_1508,59.6907803356,Gestalt_exp1,1,17959,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5023,2917,images/i10.bmp,scrambled,,,0.0,18.0,18.0,39.0,,,,,,,2.0,2.402,,,,,,,2016_Apr_25_1505,59.9243641891,Gestalt_exp1,1,18019,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5024,3085,images/i10.bmp,scrambled,,,0.0,25.0,25.0,39.0,,,,,,,5.0,2.186,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,1,18445,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5025,3291,images/i10.bmp,scrambled,,,0.0,70.0,70.0,39.0,,,,,,,4.0,2.119,,,,,,,2016_Aug_24_1628,59.9268471105,Gestalt_exp1,1,18460,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5026,3459,images/i10.bmp,scrambled,,,0.0,77.0,77.0,39.0,,,,,,,5.0,1.568,,,,,,,2016_Apr_18_1405,59.9667733237,Gestalt_exp1,1,18913,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5027,3597,images/i10.bmp,scrambled,,,0.0,54.0,54.0,39.0,,,,,,,2.0,1.285,,,,,,,2016_Apr_21_1208,60.2507825283,Gestalt_exp1,1,19201,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5028,3760,images/i10.bmp,scrambled,,,0.0,56.0,56.0,39.0,,,,,,,5.0,1.752,,,,,,,2016_Apr_21_1103,59.9290733528,Gestalt_exp1,1,19873,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5029,3909,images/i10.bmp,scrambled,,,0.0,44.0,44.0,39.0,,,,,,,5.0,1.802,,,,,,,2016_Apr_27_1412,59.9222239049,Gestalt_exp1,1,20353,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5030,4082,images/i10.bmp,scrambled,,,0.0,56.0,56.0,39.0,,,,,,,5.0,1.068,,,,,,,2016_Apr_25_1609,59.9377230175,Gestalt_exp1,1,20395,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5031,4215,images/i10.bmp,scrambled,,,0.0,28.0,28.0,39.0,,,,,,,5.0,2.002,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,1,20404,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5032,4390,images/i10.bmp,scrambled,,,0.0,42.0,42.0,39.0,,,,,,,9.0,1.302,,,,,,,2016_Apr_28_1503,59.9133219629,Gestalt_exp1,1,20467,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5033,4557,images/i10.bmp,scrambled,,,0.0,48.0,48.0,39.0,,,,,,,5.0,2.502,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,1,20650,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5034,4719,images/i10.bmp,scrambled,,,0.0,49.0,49.0,39.0,,,,,,,2.0,1.852,,,,,,,2016_May_03_1507,59.9243641891,Gestalt_exp1,1,20755,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5035,4845,images/i10.bmp,scrambled,,,0.0,14.0,14.0,39.0,,,,,,,6.0,1.101,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,1,20803,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5036,5029,images/i10.bmp,scrambled,,,0.0,37.0,37.0,39.0,,,,,,,5.0,2.034,,,,,,,2016_Apr_28_1007,59.9207685989,Gestalt_exp1,1,20959,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5037,5156,images/i10.bmp,scrambled,,,0.0,3.0,3.0,39.0,,,,,,,4.0,2.102,,,,,,,2016_Oct_10_1709,59.9226519495,Gestalt_exp1,1,21055,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5038,5368,images/i10.bmp,scrambled,,,0.0,54.0,54.0,39.0,,,,,,,6.0,0.769,,,,,,,2016_Apr_21_1508,59.9182861812,Gestalt_exp1,1,21064,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5039,5539,images/i10.bmp,scrambled,,,0.0,64.0,64.0,39.0,,,,,,,4.0,1.102,,,,,,,2016_Apr_28_0910,59.91006999,Gestalt_exp1,1,21127,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5040,5709,images/i10.bmp,scrambled,,,0.0,73.0,73.0,39.0,,,,,,,6.0,1.868,,,,,,,2016_Oct_03_1706,59.9135787127,Gestalt_exp1,1,21271,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5041,5817,images/i10.bmp,scrambled,,,0.0,20.0,20.0,39.0,,,,,,,5.0,2.119,,,,,,,2016_Oct_10_1311,59.9078451593,Gestalt_exp1,1,21322,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5042,5992,images/i10.bmp,scrambled,,,0.0,34.0,34.0,39.0,,,,,,,8.0,1.168,,,,,,,2016_Apr_25_1410,59.9193989637,Gestalt_exp1,1,21436,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5043,6134,images/i10.bmp,scrambled,,,0.0,15.0,15.0,39.0,,,,,,,5.0,2.818,,,,,,,2016_May_03_1405,59.9272752211,Gestalt_exp1,1,21511,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5044,6301,images/i10.bmp,scrambled,,,0.0,21.0,21.0,39.0,,,,,,,6.0,2.202,,,,,,,2016_May_03_0911,59.9214534399,Gestalt_exp1,1,21625,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5045,6506,images/i10.bmp,scrambled,,,0.0,65.0,65.0,39.0,,,,,,,5.0,4.069,,,,,,,2016_Apr_15_1104,59.9215390462,Gestalt_exp1,1,21661,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5046,6604,images/i10.bmp,scrambled,,,0.0,2.0,2.0,39.0,,,,,,,3.0,2.352,,,,,,,2016_Apr_27_1506,59.7303925059,Gestalt_exp1,1,21700,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5047,6778,images/i10.bmp,scrambled,,,0.0,15.0,15.0,39.0,,,,,,,5.0,1.935,,,,,,,2016_Oct_17_1307,59.7253743245,Gestalt_exp1,1,22129,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5048,6926,images/i10.bmp,scrambled,,,0.0,2.0,2.0,39.0,,,,,,,5.0,2.719,,,,,,,2016_Oct_10_1606,59.9369521539,Gestalt_exp1,1,22168,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5049,7131,images/i10.bmp,scrambled,,,0.0,46.0,46.0,39.0,,,,,,,3.0,2.219,,,,,,,2016_Apr_21_0913,59.9258196698,Gestalt_exp1,1,22246,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5050,7290,images/i10.bmp,scrambled,,,0.0,44.0,44.0,39.0,,,,,,,4.0,1.135,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,1,22315,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5051,7432,images/i10.bmp,scrambled,,,0.0,25.0,25.0,39.0,,,,,,,4.0,2.452,,,,,,,2016_Sep_26_1604,59.9215390462,Gestalt_exp1,1,22333,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5052,7601,images/i10.bmp,scrambled,,,0.0,33.0,33.0,39.0,,,,,,,7.0,2.868,,,,,,,2016_Apr_15_0910,59.9110968907,Gestalt_exp1,1,22339,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5053,7800,images/i10.bmp,scrambled,,,0.0,71.0,71.0,39.0,,,,,,,5.0,1.002,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,1,22567,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5054,7922,images/i10.bmp,scrambled,,,0.0,32.0,32.0,39.0,,,,,,,3.0,1.335,,,,,,,2016_Apr_15_1316,59.9229087792,Gestalt_exp1,1,22681,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5055,8053,images/i10.bmp,scrambled,,,0.0,2.0,2.0,39.0,,,,,,,5.0,5.318,,,,,,,2016_Apr_18_1505,59.9215390462,Gestalt_exp1,1,22819,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5056,8285,images/i10.bmp,scrambled,,,0.0,73.0,73.0,39.0,,,,,,,4.0,1.919,,,,,,,2016_Oct_17_1210,59.9243641891,Gestalt_exp1,1,22987,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5057,8374,images/i10.bmp,scrambled,,,0.0,1.0,1.0,39.0,,,,,,,4.0,7.02,,,,,,,2016_Apr_25_1714,59.9520304169,Gestalt_exp1,1,23068,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5058,8549,images/i10.bmp,scrambled,,,0.0,15.0,15.0,39.0,,,,,,,4.0,1.752,,,,,,,2016_Apr_28_1203,59.917858199,Gestalt_exp1,1,23086,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5059,8703,images/i10.bmp,scrambled,,,0.0,8.0,8.0,39.0,,,,,,,3.0,3.619,,,,,,,2016_May_04_1404,59.9031393311,Gestalt_exp1,1,23125,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5060,8896,images/i10.bmp,scrambled,,,0.0,40.0,40.0,39.0,,,,,,,3.0,1.551,,,,,,,2016_May_03_1309,59.9276177141,Gestalt_exp1,1,23143,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5061,9023,images/i10.bmp,scrambled,,,0.0,6.0,6.0,39.0,,,,,,,2.0,2.368,,,,,,,2016_Aug_24_1146,59.9168310665,Gestalt_exp1,1,23713,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5062,9189,images/i10.bmp,scrambled,,,0.0,11.0,11.0,39.0,,,,,,,5.0,2.102,,,,,,,2016_Oct_03_1507,59.9208542032,Gestalt_exp1,1,23767,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5063,9352,images/i10.bmp,scrambled,,,0.0,13.0,13.0,39.0,,,,,,,5.0,2.151,,,,,,,2016_Sep_26_0916,60.0066669242,Gestalt_exp1,1,23800,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5064,9538,images/i10.bmp,scrambled,,,0.0,38.0,38.0,39.0,,,,,,,3.0,1.985,,,,,,,2016_Oct_03_1558,59.9240217334,Gestalt_exp1,1,23854,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5065,9727,images/i10.bmp,scrambled,,,0.0,66.0,66.0,39.0,,,,,,,2.0,1.253,,,,,,,2016_Sep_19_1307,59.9444903373,Gestalt_exp1,1,23878,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5066,9871,images/i10.bmp,scrambled,,,0.0,49.0,49.0,39.0,,,,,,,5.0,1.035,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,1,23926,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5067,10030,images/i10.bmp,scrambled,,,0.0,47.0,47.0,39.0,,,,,,,5.0,1.785,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,1,23950,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5068,10157,images/i10.bmp,scrambled,,,0.0,13.0,13.0,39.0,,,,,,,5.0,1.602,,,,,,,2016_Oct_10_0910,59.9182861812,Gestalt_exp1,1,23956,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5069,10372,images/i10.bmp,scrambled,,,0.0,67.0,67.0,39.0,,,,,,,5.0,2.602,,,,,,,2016_Oct_10_1407,59.8974933131,Gestalt_exp1,1,23962,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5070,10483,images/i10.bmp,scrambled,,,0.0,17.0,17.0,39.0,,,,,,,4.0,3.035,,,,,,,2016_Oct_24_1504,59.917858199,Gestalt_exp1,1,23986,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5071,10679,images/i10.bmp,scrambled,,,0.0,52.0,52.0,39.0,,,,,,,4.0,2.002,,,,,,,2016_Oct_17_1612,59.928987725,Gestalt_exp1,1,24154,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5072,10827,images/i10.bmp,scrambled,,,0.0,39.0,39.0,39.0,,,,,,,5.0,1.185,,,,,,,2016_Oct_17_0910,59.9050215737,Gestalt_exp1,1,24205,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5073,11022,images/i10.bmp,scrambled,,,0.0,73.0,73.0,39.0,,,,,,,4.0,2.251,,,,,,,2016_Oct_10_1205,59.7263949033,Gestalt_exp1,1,24208,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5074,11118,images/i10.bmp,scrambled,,,0.0,8.0,8.0,39.0,,,,,,,6.0,1.769,,,,,,,2016_Oct_17_1709,59.9092998376,Gestalt_exp1,1,24331,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5075,11273,images/i10.bmp,scrambled,,,0.0,2.0,2.0,39.0,,,,,,,3.0,8.119,,,,,,,2016_Oct_24_1105,59.9243641891,Gestalt_exp1,1,24355,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5076,11454,images/i10.bmp,scrambled,,,0.0,22.0,22.0,39.0,,,,,,,7.0,2.252,,,,,,,2016_Oct_24_1209,59.9204261842,Gestalt_exp1,1,24394,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5077,11650,images/i10.bmp,scrambled,,,0.0,57.0,57.0,39.0,,,,,,,5.0,1.435,,,,,,,2016_Oct_24_1011,59.728181,Gestalt_exp1,1,24679,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5078,11774,images/i10.bmp,scrambled,,,0.0,20.0,20.0,39.0,,,,,,,5.0,2.286,,,,,,,2016_Oct_24_0919,59.9024549086,Gestalt_exp1,1,24814,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5079,11975,images/i10.bmp,scrambled,,,0.0,60.0,60.0,39.0,,,,,,,4.0,1.586,,,,,,,2016_Oct_24_1605,59.9218814736,Gestalt_exp1,1,25255,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5080,12093,images/i10.bmp,scrambled,,,0.0,17.0,17.0,39.0,,,,,,,3.0,1.885,,,,,,,2016_Oct_24_1707,59.9232512222,Gestalt_exp1,1,25273,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5081,12305,images/i10.bmp,scrambled,,,0.0,68.0,68.0,39.0,,,,,,,4.0,1.785,,,,,,,2016_Oct_24_1308,59.9179437949,Gestalt_exp1,1,25306,,10,0.107794420036,0.322911111111,0.107794420036,0.322911111111,15,0.107794420036,0.322911111111,10
5082,67,images/i01.bmp,scrambled,,,0.0,66.0,66.0,30.0,,,,,,,2.0,1.985,,,,,,,2016_Oct_17_1007,59.9207685989,Gestalt_exp1,1,5635,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5083,203,images/i01.bmp,scrambled,,,0.0,41.0,41.0,30.0,,,,,,,5.0,1.602,,,,,,,2016_Oct_24_1403,59.9081874302,Gestalt_exp1,1,7333,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5084,357,images/i01.bmp,scrambled,,,0.0,34.0,34.0,30.0,,,,,,,2.0,1.318,,,,,,,2016_Oct_17_1508,59.7289465027,Gestalt_exp1,1,7576,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5085,520,images/i01.bmp,scrambled,,,0.0,36.0,36.0,30.0,,,,,,,5.0,1.585,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,1,9010,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5086,716,images/i01.bmp,scrambled,,,0.0,71.0,71.0,30.0,,,,,,,5.0,1.386,,,,,,,2016_Sep_19_1511,59.8884276929,Gestalt_exp1,1,11485,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5087,886,images/i01.bmp,scrambled,,,0.0,80.0,80.0,30.0,,,,,,,5.0,1.652,,,,,,,2016_Apr_15_1205,59.8039758064,Gestalt_exp1,1,11707,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5088,974,images/i01.bmp,scrambled,,,0.0,7.0,7.0,30.0,,,,,,,8.0,3.017,,,,,,,2016_Apr_21_1606,59.9297583837,Gestalt_exp1,1,11755,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5089,1179,images/i01.bmp,scrambled,,,0.0,51.0,51.0,30.0,,,,,,,2.0,1.652,,,,,,,2016_Sep_26_1705,59.9161463311,Gestalt_exp1,1,11758,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5090,1339,images/i01.bmp,scrambled,,,0.0,50.0,50.0,30.0,,,,,,,2.0,1.419,,,,,,,2016_Oct_03_1406,59.8820149965,Gestalt_exp1,1,12139,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5091,1476,images/i01.bmp,scrambled,,,0.0,26.0,26.0,30.0,,,,,,,7.0,1.751,,,,,,,2016_Aug_24_1710,59.9186285714,Gestalt_exp1,1,13105,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5092,1670,images/i01.bmp,scrambled,,,0.0,59.0,59.0,30.0,,,,,,,6.0,1.618,,,,,,,2016_Apr_18_1709,59.9075028923,Gestalt_exp1,1,13201,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5093,1820,images/i01.bmp,scrambled,,,0.0,48.0,48.0,30.0,,,,,,,5.0,1.952,,,,,,,2016_Oct_17_1105,59.9175158176,Gestalt_exp1,1,13831,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5094,1989,images/i01.bmp,scrambled,,,0.0,56.0,56.0,30.0,,,,,,,5.0,1.535,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,1,14596,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5095,2175,images/i01.bmp,scrambled,,,0.0,81.0,81.0,30.0,,,,,,,3.0,1.969,,,,,,,2016_Sep_26_1208,59.9193133636,Gestalt_exp1,1,15643,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5096,2273,images/i01.bmp,scrambled,,,0.0,18.0,18.0,30.0,,,,,,,4.0,1.619,,,,,,,2016_May_03_1106,59.9186285714,Gestalt_exp1,1,15928,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5097,2495,images/i01.bmp,scrambled,,,0.0,79.0,79.0,30.0,,,,,,,4.0,3.336,,,,,,,2016_Apr_15_1406,60.0222097563,Gestalt_exp1,1,16522,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5098,2612,images/i01.bmp,scrambled,,,0.0,35.0,35.0,30.0,,,,,,,4.0,1.686,,,,,,,2016_Apr_15_1507,59.7114299096,Gestalt_exp1,1,16891,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5099,2774,images/i01.bmp,scrambled,,,0.0,36.0,36.0,30.0,,,,,,,6.0,1.502,,,,,,,2016_May_02_1508,59.6907803356,Gestalt_exp1,1,17959,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5100,2920,images/i01.bmp,scrambled,,,0.0,21.0,21.0,30.0,,,,,,,2.0,1.819,,,,,,,2016_Apr_25_1505,59.9243641891,Gestalt_exp1,1,18019,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5101,3140,images/i01.bmp,scrambled,,,0.0,80.0,80.0,30.0,,,,,,,4.0,1.469,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,1,18445,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5102,3286,images/i01.bmp,scrambled,,,0.0,65.0,65.0,30.0,,,,,,,5.0,2.235,,,,,,,2016_Aug_24_1628,59.9268471105,Gestalt_exp1,1,18460,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5103,3463,images/i01.bmp,scrambled,,,0.0,81.0,81.0,30.0,,,,,,,5.0,1.635,,,,,,,2016_Apr_18_1405,59.9667733237,Gestalt_exp1,1,18913,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5104,3625,images/i01.bmp,scrambled,,,0.0,82.0,82.0,30.0,,,,,,,4.0,0.835,,,,,,,2016_Apr_21_1208,60.2507825283,Gestalt_exp1,1,19201,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5105,3719,images/i01.bmp,scrambled,,,0.0,15.0,15.0,30.0,,,,,,,5.0,1.468,,,,,,,2016_Apr_21_1103,59.9290733528,Gestalt_exp1,1,19873,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5106,3929,images/i01.bmp,scrambled,,,0.0,64.0,64.0,30.0,,,,,,,5.0,0.985,,,,,,,2016_Apr_27_1412,59.9222239049,Gestalt_exp1,1,20353,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5107,4036,images/i01.bmp,scrambled,,,0.0,10.0,10.0,30.0,,,,,,,6.0,2.985,,,,,,,2016_Apr_25_1609,59.9377230175,Gestalt_exp1,1,20395,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5108,4204,images/i01.bmp,scrambled,,,0.0,17.0,17.0,30.0,,,,,,,5.0,2.268,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,1,20404,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5109,4373,images/i01.bmp,scrambled,,,0.0,25.0,25.0,30.0,,,,,,,9.0,1.268,,,,,,,2016_Apr_28_1503,59.9133219629,Gestalt_exp1,1,20467,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5110,4552,images/i01.bmp,scrambled,,,0.0,43.0,43.0,30.0,,,,,,,7.0,1.785,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,1,20650,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5111,4724,images/i01.bmp,scrambled,,,0.0,54.0,54.0,30.0,,,,,,,2.0,1.685,,,,,,,2016_May_03_1507,59.9243641891,Gestalt_exp1,1,20755,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5112,4837,images/i01.bmp,scrambled,,,0.0,6.0,6.0,30.0,,,,,,,5.0,1.668,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,1,20803,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5113,5071,images/i01.bmp,scrambled,,,0.0,79.0,79.0,30.0,,,,,,,5.0,1.37,,,,,,,2016_Apr_28_1007,59.9207685989,Gestalt_exp1,1,20959,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5114,5182,images/i01.bmp,scrambled,,,0.0,29.0,29.0,30.0,,,,,,,8.0,1.852,,,,,,,2016_Oct_10_1709,59.9226519495,Gestalt_exp1,1,21055,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
5115,5354,images/i01.bmp,scrambled,,,0.0,40.0,40.0,30.0,,,,,,,5.0,1.136,,,,,,,2016_Apr_21_1508,59.9182861812,Gestalt_exp1,1,21064,,1,0.0374774213194,0.639822222222,0.0374774213194,0.639822222222,1,0.0374774213194,0.639822222222,1
