,participant,img,Gestalt-scrambled,Inverted-Gestalt,Inverted-scrambled,gestalt,inverted,scrambled,diffGestalt,diffInv,hullDiff,densDiff
1128,21436,19,0.0,1.0,0.0,8.0,7.0,8.0,0.0,-1.0,-0.0877555555556,0.00770715905724
1129,21436,20,1.0,,,8.0,,8.0,0.0,,0.106566666667,-0.00766691666074
1130,21436,21,0.0,1.0,0.0,8.0,8.0,8.0,0.0,0.0,-0.0711111111111,0.00385365895387
1131,21436,22,1.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0350555555556,-0.000264336548255
1132,21436,23,0.0,0.0,1.0,7.0,8.0,8.0,-1.0,0.0,-0.131633333333,0.00444969970055
1133,21436,24,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.1048,7.03192645681e-05
1134,21436,25,1.0,0.0,1.0,7.0,8.0,7.0,0.0,1.0,-0.0874555555556,0.000602427939496
1135,21436,26,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,-0.0972888888889,0.0107651195987
1136,21436,27,1.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.00161111111111,0.00196512124492
1137,21436,28,1.0,0.0,0.0,8.0,7.0,8.0,0.0,-1.0,-0.0456555555556,0.00137553891697
1138,21436,29,0.0,0.0,0.0,8.0,7.0,8.0,0.0,-1.0,-0.173477777778,0.00484626502237
1139,21436,30,1.0,1.0,1.0,7.0,7.0,8.0,-1.0,-1.0,-0.208311111111,0.0145634808792
1140,21511,1,0.0,0.0,1.0,4.0,4.0,3.0,1.0,1.0,-0.234444444444,0.00460912344787
1141,21511,2,0.0,,,3.0,,3.0,0.0,,-0.290244444444,0.0111467933226
1142,21511,3,0.0,0.0,0.0,5.0,3.0,3.0,2.0,0.0,-0.270766666667,0.0101584533402
1143,21511,4,1.0,1.0,0.0,4.0,7.0,3.0,1.0,4.0,-0.114577777778,0.00844681479993
1144,21511,5,1.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,-0.189,0.00229155864197
1145,21511,6,1.0,1.0,1.0,5.0,6.0,3.0,2.0,3.0,-0.377855555556,0.00889073106128
1146,21511,7,0.0,,,7.0,,6.0,1.0,,0.0646666666667,-0.00307759954249
1147,21511,8,1.0,,,8.0,,5.0,3.0,,-0.153788888889,0.0157562191299
1148,21511,9,1.0,1.0,0.0,6.0,5.0,6.0,0.0,-1.0,-0.0237444444444,0.00886377451772
1149,21511,10,0.0,0.0,0.0,3.0,2.0,5.0,-2.0,-3.0,0.105588888889,0.00570845207801
1150,21511,11,0.0,,,2.0,,2.0,0.0,,0.0168555555556,0.00136234284212
1151,21511,12,0.0,0.0,0.0,3.0,7.0,3.0,0.0,4.0,0.0186777777778,0.00897918503964
1152,21511,13,0.0,,,8.0,,5.0,3.0,,-0.174311111111,0.00590556020577
1153,21511,14,1.0,1.0,0.0,4.0,8.0,5.0,-1.0,3.0,-0.130788888889,0.0154222394647
1154,21511,15,1.0,0.0,1.0,3.0,5.0,4.0,-1.0,1.0,0.00115555555556,0.00133165305282
1155,21511,16,0.0,1.0,1.0,5.0,3.0,7.0,-2.0,-4.0,-0.0309666666667,0.00365602306784
1156,21511,17,0.0,,,3.0,,7.0,-4.0,,-0.0370333333333,0.000716594707261
1157,21511,18,0.0,0.0,0.0,5.0,4.0,3.0,2.0,1.0,-0.125733333333,0.00675204284885
1158,21511,19,1.0,1.0,0.0,6.0,3.0,4.0,2.0,-1.0,-0.0877555555556,0.00770715905724
1159,21511,20,0.0,,,3.0,,6.0,-3.0,,0.106566666667,-0.00766691666074
1160,21511,21,1.0,0.0,0.0,6.0,5.0,3.0,3.0,2.0,-0.0711111111111,0.00385365895387
1161,21511,22,0.0,0.0,0.0,4.0,5.0,6.0,-2.0,-1.0,0.0350555555556,-0.000264336548255
1162,21511,23,0.0,0.0,1.0,4.0,4.0,7.0,-3.0,-3.0,-0.131633333333,0.00444969970055
1163,21511,24,0.0,1.0,0.0,3.0,7.0,8.0,-5.0,-1.0,0.1048,7.03192645681e-05
1164,21511,25,1.0,0.0,1.0,5.0,3.0,7.0,-2.0,-4.0,-0.0874555555556,0.000602427939496
1165,21511,26,1.0,1.0,1.0,6.0,5.0,3.0,3.0,2.0,-0.0972888888889,0.0107651195987
1166,21511,27,0.0,0.0,0.0,4.0,6.0,3.0,1.0,3.0,0.00161111111111,0.00196512124492
1167,21511,28,1.0,1.0,0.0,3.0,6.0,5.0,-2.0,1.0,-0.0456555555556,0.00137553891697
1168,21511,29,0.0,0.0,1.0,2.0,3.0,3.0,-1.0,0.0,-0.173477777778,0.00484626502237
1169,21511,30,0.0,0.0,1.0,4.0,6.0,4.0,0.0,2.0,-0.208311111111,0.0145634808792
1170,21625,1,0.0,1.0,1.0,5.0,6.0,8.0,-3.0,-2.0,-0.234444444444,0.00460912344787
1171,21625,2,1.0,,,5.0,,7.0,-2.0,,-0.290244444444,0.0111467933226
1172,21625,3,1.0,0.0,0.0,5.0,5.0,6.0,-1.0,-1.0,-0.270766666667,0.0101584533402
1173,21625,4,0.0,0.0,1.0,4.0,4.0,6.0,-2.0,-2.0,-0.114577777778,0.00844681479993
1174,21625,5,0.0,1.0,0.0,6.0,6.0,7.0,-1.0,-1.0,-0.189,0.00229155864197
1175,21625,6,0.0,1.0,0.0,6.0,6.0,8.0,-2.0,-2.0,-0.377855555556,0.00889073106128
1176,21625,7,0.0,,,6.0,,7.0,-1.0,,0.0646666666667,-0.00307759954249
1177,21625,8,1.0,,,5.0,,6.0,-1.0,,-0.153788888889,0.0157562191299
1178,21625,9,0.0,1.0,0.0,6.0,6.0,6.0,0.0,0.0,-0.0237444444444,0.00886377451772
1179,21625,10,0.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,0.105588888889,0.00570845207801
1180,21625,11,0.0,,,6.0,,6.0,0.0,,0.0168555555556,0.00136234284212
1181,21625,12,1.0,0.0,0.0,5.0,6.0,6.0,-1.0,0.0,0.0186777777778,0.00897918503964
1182,21625,13,0.0,,,5.0,,7.0,-2.0,,-0.174311111111,0.00590556020577
1183,21625,14,0.0,0.0,0.0,4.0,5.0,6.0,-2.0,-1.0,-0.130788888889,0.0154222394647
1184,21625,15,0.0,0.0,0.0,6.0,7.0,6.0,0.0,1.0,0.00115555555556,0.00133165305282
1185,21625,16,0.0,1.0,1.0,6.0,6.0,6.0,0.0,0.0,-0.0309666666667,0.00365602306784
1186,21625,17,0.0,,,5.0,,8.0,-3.0,,-0.0370333333333,0.000716594707261
1187,21625,18,1.0,0.0,1.0,7.0,5.0,5.0,2.0,0.0,-0.125733333333,0.00675204284885
1188,21625,19,1.0,1.0,0.0,6.0,6.0,6.0,0.0,0.0,-0.0877555555556,0.00770715905724
1189,21625,20,1.0,,,6.0,,6.0,0.0,,0.106566666667,-0.00766691666074
1190,21625,21,0.0,0.0,1.0,8.0,7.0,6.0,2.0,1.0,-0.0711111111111,0.00385365895387
1191,21625,22,0.0,0.0,0.0,6.0,7.0,6.0,0.0,1.0,0.0350555555556,-0.000264336548255
1192,21625,23,0.0,0.0,1.0,7.0,2.0,7.0,0.0,-5.0,-0.131633333333,0.00444969970055
1193,21625,24,0.0,1.0,0.0,6.0,8.0,7.0,-1.0,1.0,0.1048,7.03192645681e-05
1194,21625,25,0.0,1.0,0.0,6.0,5.0,8.0,-2.0,-3.0,-0.0874555555556,0.000602427939496
1195,21625,26,0.0,1.0,1.0,5.0,6.0,7.0,-2.0,-1.0,-0.0972888888889,0.0107651195987
1196,21625,27,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.00161111111111,0.00196512124492
1197,21625,28,0.0,0.0,1.0,6.0,7.0,7.0,-1.0,0.0,-0.0456555555556,0.00137553891697
1198,21625,29,0.0,1.0,0.0,7.0,8.0,6.0,1.0,2.0,-0.173477777778,0.00484626502237
1199,21625,30,0.0,1.0,1.0,5.0,5.0,6.0,-1.0,-1.0,-0.208311111111,0.0145634808792
1200,21661,1,1.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.234444444444,0.00460912344787
1201,21661,2,1.0,,,5.0,,5.0,0.0,,-0.290244444444,0.0111467933226
1202,21661,3,1.0,0.0,0.0,5.0,5.0,4.0,1.0,1.0,-0.270766666667,0.0101584533402
1203,21661,4,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.114577777778,0.00844681479993
1204,21661,5,1.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.189,0.00229155864197
1205,21661,6,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.377855555556,0.00889073106128
1206,21661,7,0.0,,,4.0,,4.0,0.0,,0.0646666666667,-0.00307759954249
1207,21661,8,1.0,,,5.0,,5.0,0.0,,-0.153788888889,0.0157562191299
1208,21661,9,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.0237444444444,0.00886377451772
1209,21661,10,0.0,1.0,0.0,4.0,5.0,5.0,-1.0,0.0,0.105588888889,0.00570845207801
1210,21661,11,0.0,,,5.0,,5.0,0.0,,0.0168555555556,0.00136234284212
1211,21661,12,0.0,1.0,0.0,5.0,5.0,4.0,1.0,1.0,0.0186777777778,0.00897918503964
1212,21661,13,1.0,,,5.0,,5.0,0.0,,-0.174311111111,0.00590556020577
1213,21661,14,1.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.130788888889,0.0154222394647
1214,21661,15,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.00115555555556,0.00133165305282
1215,21661,16,0.0,1.0,1.0,4.0,5.0,4.0,0.0,1.0,-0.0309666666667,0.00365602306784
1216,21661,17,0.0,,,4.0,,4.0,0.0,,-0.0370333333333,0.000716594707261
1217,21661,18,1.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.125733333333,0.00675204284885
1218,21661,19,1.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.0877555555556,0.00770715905724
1219,21661,20,0.0,,,5.0,,4.0,1.0,,0.106566666667,-0.00766691666074
1220,21661,21,0.0,0.0,0.0,4.0,5.0,5.0,-1.0,0.0,-0.0711111111111,0.00385365895387
1221,21661,22,1.0,1.0,1.0,5.0,4.0,5.0,0.0,-1.0,0.0350555555556,-0.000264336548255
1222,21661,23,0.0,0.0,1.0,5.0,4.0,5.0,0.0,-1.0,-0.131633333333,0.00444969970055
1223,21661,24,1.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.1048,7.03192645681e-05
1224,21661,25,1.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.0874555555556,0.000602427939496
1225,21661,26,0.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.0972888888889,0.0107651195987
1226,21661,27,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.00161111111111,0.00196512124492
1227,21661,28,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.0456555555556,0.00137553891697
1228,21661,29,1.0,0.0,0.0,5.0,5.0,4.0,1.0,1.0,-0.173477777778,0.00484626502237
1229,21661,30,1.0,0.0,0.0,4.0,5.0,5.0,-1.0,0.0,-0.208311111111,0.0145634808792
1230,21700,1,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,-0.234444444444,0.00460912344787
1231,21700,2,0.0,,,3.0,,3.0,0.0,,-0.290244444444,0.0111467933226
1232,21700,3,1.0,1.0,0.0,2.0,3.0,3.0,-1.0,0.0,-0.270766666667,0.0101584533402
1233,21700,4,1.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,-0.114577777778,0.00844681479993
1234,21700,5,0.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,-0.189,0.00229155864197
1235,21700,6,1.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,-0.377855555556,0.00889073106128
1236,21700,7,0.0,,,3.0,,4.0,-1.0,,0.0646666666667,-0.00307759954249
1237,21700,8,1.0,,,4.0,,4.0,0.0,,-0.153788888889,0.0157562191299
1238,21700,9,1.0,1.0,0.0,3.0,3.0,4.0,-1.0,-1.0,-0.0237444444444,0.00886377451772
1239,21700,10,0.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.105588888889,0.00570845207801
1240,21700,11,0.0,,,3.0,,3.0,0.0,,0.0168555555556,0.00136234284212
1241,21700,12,1.0,0.0,0.0,3.0,3.0,4.0,-1.0,-1.0,0.0186777777778,0.00897918503964
1242,21700,13,1.0,,,4.0,,4.0,0.0,,-0.174311111111,0.00590556020577
1243,21700,14,1.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,-0.130788888889,0.0154222394647
1244,21700,15,0.0,1.0,0.0,3.0,3.0,4.0,-1.0,-1.0,0.00115555555556,0.00133165305282
1245,21700,16,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,-0.0309666666667,0.00365602306784
1246,21700,17,0.0,,,3.0,,2.0,1.0,,-0.0370333333333,0.000716594707261
1247,21700,18,1.0,1.0,1.0,4.0,3.0,3.0,1.0,0.0,-0.125733333333,0.00675204284885
1248,21700,19,0.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,-0.0877555555556,0.00770715905724
1249,21700,20,1.0,,,3.0,,3.0,0.0,,0.106566666667,-0.00766691666074
1250,21700,21,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,-0.0711111111111,0.00385365895387
1251,21700,22,0.0,1.0,1.0,4.0,3.0,3.0,1.0,0.0,0.0350555555556,-0.000264336548255
1252,21700,23,1.0,0.0,0.0,3.0,4.0,3.0,0.0,1.0,-0.131633333333,0.00444969970055
1253,21700,24,1.0,1.0,1.0,3.0,2.0,3.0,0.0,-1.0,0.1048,7.03192645681e-05
1254,21700,25,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,-0.0874555555556,0.000602427939496
1255,21700,26,1.0,0.0,0.0,4.0,3.0,4.0,0.0,-1.0,-0.0972888888889,0.0107651195987
1256,21700,27,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,0.00161111111111,0.00196512124492
1257,21700,28,0.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,-0.0456555555556,0.00137553891697
1258,21700,29,0.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,-0.173477777778,0.00484626502237
1259,21700,30,1.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,-0.208311111111,0.0145634808792
1260,22129,1,1.0,0.0,1.0,4.0,4.0,5.0,-1.0,-1.0,-0.234444444444,0.00460912344787
1261,22129,2,0.0,,,5.0,,4.0,1.0,,-0.290244444444,0.0111467933226
1262,22129,3,1.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,-0.270766666667,0.0101584533402
1263,22129,4,1.0,0.0,0.0,6.0,6.0,5.0,1.0,1.0,-0.114577777778,0.00844681479993
1264,22129,5,1.0,1.0,0.0,5.0,6.0,4.0,1.0,2.0,-0.189,0.00229155864197
1265,22129,6,0.0,0.0,1.0,4.0,5.0,5.0,-1.0,0.0,-0.377855555556,0.00889073106128
1266,22129,7,1.0,,,4.0,,4.0,0.0,,0.0646666666667,-0.00307759954249
1267,22129,8,0.0,,,6.0,,4.0,2.0,,-0.153788888889,0.0157562191299
1268,22129,9,1.0,1.0,0.0,5.0,4.0,5.0,0.0,-1.0,-0.0237444444444,0.00886377451772
1269,22129,10,1.0,0.0,1.0,4.0,5.0,5.0,-1.0,0.0,0.105588888889,0.00570845207801
1270,22129,11,0.0,,,4.0,,6.0,-2.0,,0.0168555555556,0.00136234284212
1271,22129,12,0.0,1.0,0.0,5.0,4.0,5.0,0.0,-1.0,0.0186777777778,0.00897918503964
1272,22129,13,0.0,,,6.0,,4.0,2.0,,-0.174311111111,0.00590556020577
1273,22129,14,1.0,0.0,1.0,4.0,4.0,5.0,-1.0,-1.0,-0.130788888889,0.0154222394647
1274,22129,15,0.0,1.0,0.0,5.0,6.0,5.0,0.0,1.0,0.00115555555556,0.00133165305282
1275,22129,16,0.0,1.0,1.0,4.0,6.0,4.0,0.0,2.0,-0.0309666666667,0.00365602306784
1276,22129,17,0.0,,,4.0,,5.0,-1.0,,-0.0370333333333,0.000716594707261
1277,22129,18,0.0,0.0,0.0,5.0,5.0,6.0,-1.0,-1.0,-0.125733333333,0.00675204284885
1278,22129,19,1.0,0.0,0.0,4.0,6.0,5.0,-1.0,1.0,-0.0877555555556,0.00770715905724
1279,22129,20,0.0,,,4.0,,5.0,-1.0,,0.106566666667,-0.00766691666074
1280,22129,21,0.0,0.0,1.0,5.0,5.0,4.0,1.0,1.0,-0.0711111111111,0.00385365895387
1281,22129,22,1.0,1.0,0.0,5.0,4.0,6.0,-1.0,-2.0,0.0350555555556,-0.000264336548255
1282,22129,23,0.0,0.0,0.0,5.0,5.0,6.0,-1.0,-1.0,-0.131633333333,0.00444969970055
1283,22129,24,0.0,1.0,0.0,4.0,5.0,4.0,0.0,1.0,0.1048,7.03192645681e-05
1284,22129,25,1.0,1.0,0.0,4.0,6.0,5.0,-1.0,1.0,-0.0874555555556,0.000602427939496
1285,22129,26,0.0,1.0,0.0,5.0,4.0,6.0,-1.0,-2.0,-0.0972888888889,0.0107651195987
1286,22129,27,1.0,1.0,0.0,4.0,5.0,5.0,-1.0,0.0,0.00161111111111,0.00196512124492
1287,22129,28,1.0,0.0,0.0,5.0,6.0,4.0,1.0,2.0,-0.0456555555556,0.00137553891697
1288,22129,29,1.0,0.0,0.0,5.0,6.0,5.0,0.0,1.0,-0.173477777778,0.00484626502237
1289,22129,30,1.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.208311111111,0.0145634808792
1290,22168,1,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.234444444444,0.00460912344787
1291,22168,2,1.0,,,5.0,,5.0,0.0,,-0.290244444444,0.0111467933226
1292,22168,3,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.270766666667,0.0101584533402
1293,22168,4,1.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.114577777778,0.00844681479993
1294,22168,5,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.189,0.00229155864197
1295,22168,6,1.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.377855555556,0.00889073106128
1296,22168,7,0.0,,,5.0,,5.0,0.0,,0.0646666666667,-0.00307759954249
1297,22168,8,0.0,,,5.0,,5.0,0.0,,-0.153788888889,0.0157562191299
1298,22168,9,0.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.0237444444444,0.00886377451772
1299,22168,10,0.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,0.105588888889,0.00570845207801
1300,22168,11,1.0,,,5.0,,5.0,0.0,,0.0168555555556,0.00136234284212
1301,22168,12,1.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0186777777778,0.00897918503964
1302,22168,13,1.0,,,5.0,,5.0,0.0,,-0.174311111111,0.00590556020577
1303,22168,14,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.130788888889,0.0154222394647
1304,22168,15,0.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.00115555555556,0.00133165305282
1305,22168,16,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.0309666666667,0.00365602306784
1306,22168,17,0.0,,,5.0,,5.0,0.0,,-0.0370333333333,0.000716594707261
1307,22168,18,0.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.125733333333,0.00675204284885
1308,22168,19,0.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.0877555555556,0.00770715905724
1309,22168,20,0.0,,,5.0,,5.0,0.0,,0.106566666667,-0.00766691666074
1310,22168,21,0.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.0711111111111,0.00385365895387
1311,22168,22,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0350555555556,-0.000264336548255
1312,22168,23,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.131633333333,0.00444969970055
1313,22168,24,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.1048,7.03192645681e-05
1314,22168,25,1.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.0874555555556,0.000602427939496
1315,22168,26,1.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.0972888888889,0.0107651195987
1316,22168,27,1.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.00161111111111,0.00196512124492
1317,22168,28,1.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.0456555555556,0.00137553891697
1318,22168,29,0.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.173477777778,0.00484626502237
1319,22168,30,0.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.208311111111,0.0145634808792
1320,22246,1,0.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,-0.234444444444,0.00460912344787
1321,22246,2,0.0,,,3.0,,3.0,0.0,,-0.290244444444,0.0111467933226
1322,22246,3,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,-0.270766666667,0.0101584533402
1323,22246,4,1.0,1.0,1.0,3.0,3.0,4.0,-1.0,-1.0,-0.114577777778,0.00844681479993
1324,22246,5,1.0,0.0,0.0,4.0,3.0,4.0,0.0,-1.0,-0.189,0.00229155864197
1325,22246,6,0.0,1.0,0.0,3.0,4.0,3.0,0.0,1.0,-0.377855555556,0.00889073106128
1326,22246,7,1.0,,,3.0,,4.0,-1.0,,0.0646666666667,-0.00307759954249
1327,22246,8,1.0,,,4.0,,3.0,1.0,,-0.153788888889,0.0157562191299
1328,22246,9,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,-0.0237444444444,0.00886377451772
1329,22246,10,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.105588888889,0.00570845207801
1330,22246,11,1.0,,,3.0,,3.0,0.0,,0.0168555555556,0.00136234284212
1331,22246,12,0.0,0.0,1.0,4.0,3.0,2.0,2.0,1.0,0.0186777777778,0.00897918503964
1332,22246,13,0.0,,,3.0,,4.0,-1.0,,-0.174311111111,0.00590556020577
1333,22246,14,1.0,1.0,1.0,4.0,3.0,4.0,0.0,-1.0,-0.130788888889,0.0154222394647
1334,22246,15,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.00115555555556,0.00133165305282
1335,22246,16,0.0,0.0,0.0,3.0,2.0,4.0,-1.0,-2.0,-0.0309666666667,0.00365602306784
1336,22246,17,1.0,,,2.0,,1.0,1.0,,-0.0370333333333,0.000716594707261
1337,22246,18,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,-0.125733333333,0.00675204284885
1338,22246,19,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,-0.0877555555556,0.00770715905724
1339,22246,20,1.0,,,3.0,,3.0,0.0,,0.106566666667,-0.00766691666074
1340,22246,21,1.0,1.0,0.0,4.0,3.0,4.0,0.0,-1.0,-0.0711111111111,0.00385365895387
1341,22246,22,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0350555555556,-0.000264336548255
1342,22246,23,1.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,-0.131633333333,0.00444969970055
1343,22246,24,0.0,0.0,0.0,2.0,2.0,3.0,-1.0,-1.0,0.1048,7.03192645681e-05
1344,22246,25,1.0,1.0,1.0,3.0,4.0,3.0,0.0,1.0,-0.0874555555556,0.000602427939496
1345,22246,26,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,-0.0972888888889,0.0107651195987
1346,22246,27,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.00161111111111,0.00196512124492
1347,22246,28,0.0,1.0,1.0,3.0,4.0,3.0,0.0,1.0,-0.0456555555556,0.00137553891697
1348,22246,29,0.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,-0.173477777778,0.00484626502237
1349,22246,30,0.0,1.0,0.0,4.0,3.0,3.0,1.0,0.0,-0.208311111111,0.0145634808792
1350,22315,1,1.0,0.0,1.0,5.0,3.0,4.0,1.0,-1.0,-0.234444444444,0.00460912344787
1351,22315,2,0.0,,,4.0,,3.0,1.0,,-0.290244444444,0.0111467933226
1352,22315,3,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,-0.270766666667,0.0101584533402
1353,22315,4,1.0,0.0,1.0,5.0,5.0,4.0,1.0,1.0,-0.114577777778,0.00844681479993
1354,22315,5,1.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,-0.189,0.00229155864197
1355,22315,6,1.0,1.0,1.0,4.0,6.0,4.0,0.0,2.0,-0.377855555556,0.00889073106128
1356,22315,7,0.0,,,5.0,,5.0,0.0,,0.0646666666667,-0.00307759954249
1357,22315,8,1.0,,,5.0,,5.0,0.0,,-0.153788888889,0.0157562191299
1358,22315,9,0.0,1.0,1.0,4.0,4.0,5.0,-1.0,-1.0,-0.0237444444444,0.00886377451772
1359,22315,10,0.0,0.0,0.0,4.0,3.0,4.0,0.0,-1.0,0.105588888889,0.00570845207801
1360,22315,11,0.0,,,5.0,,4.0,1.0,,0.0168555555556,0.00136234284212
1361,22315,12,1.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0186777777778,0.00897918503964
1362,22315,13,0.0,,,5.0,,5.0,0.0,,-0.174311111111,0.00590556020577
1363,22315,14,1.0,1.0,1.0,6.0,6.0,6.0,0.0,0.0,-0.130788888889,0.0154222394647
1364,22315,15,1.0,1.0,0.0,3.0,4.0,5.0,-2.0,-1.0,0.00115555555556,0.00133165305282
1365,22315,16,1.0,1.0,0.0,4.0,3.0,3.0,1.0,0.0,-0.0309666666667,0.00365602306784
1366,22315,17,1.0,,,2.0,,4.0,-2.0,,-0.0370333333333,0.000716594707261
1367,22315,18,0.0,1.0,1.0,5.0,5.0,2.0,3.0,3.0,-0.125733333333,0.00675204284885
1368,22315,19,0.0,0.0,0.0,4.0,4.0,3.0,1.0,1.0,-0.0877555555556,0.00770715905724
1369,22315,20,1.0,,,3.0,,3.0,0.0,,0.106566666667,-0.00766691666074
1370,22315,21,0.0,0.0,0.0,5.0,5.0,3.0,2.0,2.0,-0.0711111111111,0.00385365895387
1371,22315,22,1.0,0.0,0.0,4.0,3.0,4.0,0.0,-1.0,0.0350555555556,-0.000264336548255
1372,22315,23,1.0,0.0,0.0,5.0,4.0,3.0,2.0,1.0,-0.131633333333,0.00444969970055
1373,22315,24,1.0,0.0,0.0,4.0,4.0,3.0,1.0,1.0,0.1048,7.03192645681e-05
1374,22315,25,0.0,0.0,0.0,4.0,5.0,4.0,0.0,1.0,-0.0874555555556,0.000602427939496
1375,22315,26,0.0,0.0,0.0,4.0,5.0,5.0,-1.0,0.0,-0.0972888888889,0.0107651195987
1376,22315,27,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.00161111111111,0.00196512124492
1377,22315,28,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,-0.0456555555556,0.00137553891697
1378,22315,29,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,-0.173477777778,0.00484626502237
1379,22315,30,1.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.208311111111,0.0145634808792
1380,22333,1,1.0,0.0,0.0,6.0,3.0,1.0,5.0,2.0,-0.234444444444,0.00460912344787
1381,22333,2,1.0,,,6.0,,5.0,1.0,,-0.290244444444,0.0111467933226
1382,22333,3,1.0,1.0,0.0,4.0,9.0,5.0,-1.0,4.0,-0.270766666667,0.0101584533402
1383,22333,4,1.0,0.0,1.0,8.0,7.0,3.0,5.0,4.0,-0.114577777778,0.00844681479993
1384,22333,5,1.0,1.0,1.0,7.0,7.0,6.0,1.0,1.0,-0.189,0.00229155864197
1385,22333,6,0.0,0.0,0.0,7.0,8.0,4.0,3.0,4.0,-0.377855555556,0.00889073106128
